lens,pdf_path,pdf_name,page_number,sentence_index,sentence,event_type,outcome,confidence,context_strength,source_weight,tags,entities,error
building_physics,cache/rss/buildin_physics_heat_air_leseprobe.pdf,buildin_physics_heat_air_leseprobe.pdf,1,1,"ABOUT THE BOOK Hugo Hens Bad experiences with construction quality the energy This book deals with heat air and moisture transport in Building Physics – crises of 1973 and 1979, complaints about „sick build- building parts or assemblies and whole buildings with ings“, thermal acoustical, visual and olfactory discom- emphasis on the building engineering applications.",building_physics_performance,neutral,med,moderate,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""moisture"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/buildin_physics_heat_air_leseprobe.pdf,buildin_physics_heat_air_leseprobe.pdf,1,2,"fort the need for good air quality the move towards en- Compared to the third edition this fourth edition has Heat, Air and Moisture ergy efficiency decarbonization and sustainability – all been expanded in chapter 1 to include the physical de- these have accelerated the development of a discipline termination of the thermal conductivity of materials to- that for a long time was hardly more than an academic gether with an in-depth discussion of all the effects of exercise: building physics.",building_physics_performance,neutral,med,moderate,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""metric"", ""role"": ""measurement""}, {""entity_type"": ""physics_metric"", ""entity_name"": ""moisture"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/buildin_physics_heat_air_leseprobe.pdf,buildin_physics_heat_air_leseprobe.pdf,1,4,"In chapter 2, additional infor- mains such as heat and mass transfer building acoustics mation has been added on wind pressure and the evalua- combines theory with typical lighting, indoor environmental quality energy efficiency tion of condensation inside the building com-ponents building engineering practice and, in some countries fire safety.",building_physics_performance,neutral,med,moderate,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""condensation"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/buildin_physics_heat_air_leseprobe.pdf,buildin_physics_heat_air_leseprobe.pdf,1,9,"Building Physics – Heat, Air and Moisture Fundamentals, Engineering Methods, Material Properties With Exercises Fourth Edition ORDER Quantity ISBN / Order-No.",building_physics_performance,neutral,low,weak,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""moisture"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/buildin_physics_heat_air_leseprobe.pdf,buildin_physics_heat_air_leseprobe.pdf,1,12,"384 pages · 978-3-433-03422-4 Building Physics – Heat, Air and Moisture […] approx.",building_physics_performance,neutral,med,moderate,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""moisture"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/buildin_physics_heat_air_leseprobe.pdf,buildin_physics_heat_air_leseprobe.pdf,1,15,"18 tables 978-3-433-03429-3 Building Physics – Heat, Air and Moisture […] (Print + ePDF) approx.",building_physics_performance,neutral,med,moderate,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""moisture"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/buildin_physics_heat_air_leseprobe.pdf,buildin_physics_heat_air_leseprobe.pdf,2,2,1 0.2.1 Definition 1 0.2.2 Constraints 2 0.2.2.1 Comfort 2 0.2.2.2 HealthandWell-being 3 0.2.2.3 ArchitectureandMaterials 3 0.2.2.4 Economy 3 0.2.2.5 Sustainability 3 0.3 Importance?,building_physics_performance,neutral,med,moderate,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""comfort"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/buildin_physics_heat_air_leseprobe.pdf,buildin_physics_heat_air_leseprobe.pdf,2,3,"4 0.4 History 5 0.4.1 InGeneral 5 0.4.2 AppliedPhysics 5 0.4.2.1 Heat,Air,Moisture 5 0.4.2.2 Acoustics 8 0.4.2.3 Lighting 9 0.4.3 IndoorAirQualityandThermalComfort 9 0.4.4 BuildingServices 11 0.4.5 BuildingDesignandConstruction 11 0.4.6 HallofFame 12 0.4.7 BuildingPhysicsattheKULeuvenandOtherUniversitiesintheLow Countries 13 FurtherReading 15 1 HeatTransfer 17 1.1 InGeneral 17 1.1.1 Heat 17 1.1.1.1 What?",building_physics_performance,neutral,med,moderate,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""moisture"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/building-physics.pdf,building-physics.pdf,1,2,"itio n It treats all the basic knowledge: heat and moisture Physics transfer and the implication of these for energy household of buildings and the durability of structures (interstitial condensation, etc.), daylighting and artificial lighting, passive solar gain and sun shading, ventilation and air quality, etc.",building_physics_performance,neutral,low,weak,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""condensation"", ""entity_variant"": ""metric"", ""role"": ""measurement""}, {""entity_type"": ""physics_metric"", ""entity_name"": ""moisture"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/d302404900c1fe17ede747bf27ffa1ad.pdf,d302404900c1fe17ede747bf27ffa1ad.pdf,3,10,"Consequently, efficient computation operations concentrated in data energy consumption in ICT is doubling roughly every centers[10].",building_physics_performance,neutral,med,moderate,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""energy consumption"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/d72f198adc9a2aa9570731d3cf420c5ed9d580d034986ba17a9f304b227ca5f3.pdf,d72f198adc9a2aa9570731d3cf420c5ed9d580d034986ba17a9f304b227ca5f3.pdf,3,6,"During spermiogenesis, a post-meiotic cell 44 coordinates nuclear condensation and reshaping, axoneme elongation, and formation of 45 a robust connection between the sperm head and tail.",building_physics_performance,neutral,med,moderate,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""condensation"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/df3719b603c42590735c52e1a48f00b7.pdf,df3719b603c42590735c52e1a48f00b7.pdf,1,1,Iron spin crossover in ferropericlase and its effect on lower-mantle thermal conductivity Alexander F.,building_physics_performance,neutral,low,weak,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/df3719b603c42590735c52e1a48f00b7.pdf,df3719b603c42590735c52e1a48f00b7.pdf,2,1,Thermal conductivity of Earth’s lower mantle controls heat transfer across the core–mantle boundary (CMB) and strongly influences mantle convection.,building_physics_performance,neutral,low,weak,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/df3719b603c42590735c52e1a48f00b7.pdf,df3719b603c42590735c52e1a48f00b7.pdf,2,2,"We report direct measurements of the thermal conductivity of single-crystal ferropericlase (Mg FeₓO, x = (1-x) 0.09–0.13), the second most abundant lower-mantle mineral, using optical laser flash and X-ray free-electron laser heating in diamond-anvil cells up to ~2200 K and 130 GPa.",building_physics_performance,neutral,med,strong,0.9,"[""building_physics_performance"", ""has_units""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/df3719b603c42590735c52e1a48f00b7.pdf,df3719b603c42590735c52e1a48f00b7.pdf,2,5,"Combined with our previous results for Fe- and Fe,Al-bearing bridgmanite, the data define a lower-mantle conductivity profile increasing with pressure to ~10 W·m⁻¹·K⁻¹ near the CMB, constraining mantle heat flux, plume buoyancy, and long-term geodynamic evolution.",building_physics_performance,neutral,med,strong,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""heat flux"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/df3719b603c42590735c52e1a48f00b7.pdf,df3719b603c42590735c52e1a48f00b7.pdf,2,9,"The efficiency of conductive heat transport controls the heat flux across the core–mantle boundary (CMB) into the lower mantle, influencing major geodynamic processes, including the maintenance of the geodynamo, the formation and longevity of mantle plumes, and Earth’s global thermal evolution 1-6.",building_physics_performance,neutral,med,strong,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""heat flux"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/df3719b603c42590735c52e1a48f00b7.pdf,df3719b603c42590735c52e1a48f00b7.pdf,2,10,Accurate knowledge of the thermal conductivity (k) of lower-mantle minerals under appropriate pressure–temperature (P–T) conditions is therefore essential for quantifying the planet’s internal heat budget.,building_physics_performance,neutral,low,weak,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/df3719b603c42590735c52e1a48f00b7.pdf,df3719b603c42590735c52e1a48f00b7.pdf,2,12,"A detailed description of the temperature and depth dependence of thermal conductivity is thus crucial for understanding mantle geochemical heterogeneity, constraining the stability of plumes, and elucidating the coupling between mantle and core evolution 7-10.",building_physics_performance,neutral,med,moderate,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/df3719b603c42590735c52e1a48f00b7.pdf,df3719b603c42590735c52e1a48f00b7.pdf,2,15,"Although less abundant than bridgmanite, FP may exert a disproportionately strong influence on bulk mantle thermal properties owing to its relatively high intrinsic thermal conductivity 13-16.",building_physics_performance,neutral,med,moderate,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/df3719b603c42590735c52e1a48f00b7.pdf,df3719b603c42590735c52e1a48f00b7.pdf,3,3,"Where conduction dominates heat transport near the CMB, under conditions where the iron spin crossover is essentially complete 25,26, the contribution of highly conductive FP together with its spatial distribution, volume fraction, and composition can strongly influence the aggregate thermal conductivity, thereby controlling the local and global heat flux across the CMB from the core into plume-forming regions.",building_physics_performance,neutral,med,moderate,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""metric"", ""role"": ""measurement""}, {""entity_type"": ""physics_metric"", ""entity_name"": ""heat flux"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/df3719b603c42590735c52e1a48f00b7.pdf,df3719b603c42590735c52e1a48f00b7.pdf,3,5,"Although convection dominates heat transport in the mantle, thermal conductivity controls the background temperature gradient and viscosity structure, and, therefore can influence mantle dynamics throughout the lower mantle, not only in the thermal boundary layer (TBL) near the CMB 15,26,27.",building_physics_performance,neutral,med,strong,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/df3719b603c42590735c52e1a48f00b7.pdf,df3719b603c42590735c52e1a48f00b7.pdf,3,6,"Previous measurements of thermal conductivity in FP have been largely restricted to ambient-temperature or low-pressure conditions 13,16.",building_physics_performance,neutral,med,moderate,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/df3719b603c42590735c52e1a48f00b7.pdf,df3719b603c42590735c52e1a48f00b7.pdf,3,8,"Although theoretical studies predict strong effects of the spin crossover on the thermal conductivity of (Mg,Fe)O 27,29, direct experimental constraints at simultaneous lower-mantle pressure–temperature conditions remain sparse and inconsistent 13,15,16,28,30, and further are complicated by the use of powder samples, which introduce extrinsic scattering mechanisms 28.",building_physics_performance,neutral,med,strong,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/df3719b603c42590735c52e1a48f00b7.pdf,df3719b603c42590735c52e1a48f00b7.pdf,3,9,"As a result, the magnitude of FP thermal conductivity and the effect of the iron spin crossover on FP thermal conductivity remain debated even at room temperature and essentially unconstrained at the elevated temperatures relevant to the deep mantle.",building_physics_performance,neutral,low,weak,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/df3719b603c42590735c52e1a48f00b7.pdf,df3719b603c42590735c52e1a48f00b7.pdf,3,10,"Consequently, the behavior of FP thermal conductivity under the combined high-pressure and high-temperature (P–T) conditions of the lower mantle including those approaching the thermal boundary layer (TBL) remains poorly constrained by experimental data.",building_physics_performance,neutral,low,weak,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/df3719b603c42590735c52e1a48f00b7.pdf,df3719b603c42590735c52e1a48f00b7.pdf,3,11,"Here, we report direct measurements of the thermal conductivity of FP (Mg FeₓO, x = 0.09– (1-x) 0.13; FP9–13) under simultaneous high-pressure–high-temperature conditions using optical laser flash heating and X-ray free-electron laser (XFEL) heating in diamond anvil cells (DACs).",building_physics_performance,neutral,med,moderate,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/df3719b603c42590735c52e1a48f00b7.pdf,df3719b603c42590735c52e1a48f00b7.pdf,3,13,"The results reveal a pronounced reduction in thermal conductivity across the iron spin crossover, followed by a recovery at higher pressures.",building_physics_performance,neutral,low,weak,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/df3719b603c42590735c52e1a48f00b7.pdf,df3719b603c42590735c52e1a48f00b7.pdf,3,14,"When combined with our previous measurements on Fe- and Fe,Al-bearing bridgmanite 31, these data constrain the aggregate thermal conductivity profile of the lower mantle, demonstrating a substantial increase toward the CMB and offering new insights into mantle convection, plume buoyancy, and Earth’s global heat budget.",building_physics_performance,neutral,med,strong,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/f8a9a3a4c38d82e17e7553ba5fceb2a9.pdf,f8a9a3a4c38d82e17e7553ba5fceb2a9.pdf,3,9,"Strain has been identified as an efficient tool to alter the AF states isothermally, featured by their low energy consumption and minimized Joule heating[28-30].",building_physics_performance,neutral,med,moderate,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""energy consumption"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/sic1bldgphysics.pdf,sic1bldgphysics.pdf,2,2,The heat flow through homogeneous building materials is then given by: T - T q = 1 2 (W/ m2) (5.1) d l where : T and T are temperatures at both sides of the layer (K) 1 2 d = thickness of the layer (m) l = thermal conductivity of the material (W/mK) Fig. 1.,building_physics_performance,neutral,med,strong,0.9,"[""building_physics_performance"", ""has_units""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/sic1bldgphysics.pdf,sic1bldgphysics.pdf,2,5,Table 5.1 gives typical values for the thermal conductivity of various building materials.,building_physics_performance,neutral,med,moderate,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/sic1bldgphysics.pdf,sic1bldgphysics.pdf,3,5,"l 0.027 0.020 15°C Temperature 70°C Figure 5.2 : Variation of the l -value of polyurethane as function of temperature The thermal conductivity l is not really a constant value, e.g. it can vary as function of the temperature.",building_physics_performance,neutral,med,strong,0.9,"[""building_physics_performance"", ""has_units""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
building_physics,cache/rss/sic1bldgphysics.pdf,sic1bldgphysics.pdf,3,7,It is important to note that the construction industry is strongly interested in many applications of the thermal conductivity of building materials (l -value) but only marginally interested in the density and specific heat of the material.,building_physics_performance,neutral,low,weak,0.9,"[""building_physics_performance""]","[{""entity_type"": ""physics_metric"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""metric"", ""role"": ""measurement""}]",
